"sPCA_Component1","sPCA_Component2","sPCA_Component3","sPCA_Component4","sPCA_Component5","sPCA_Component6","sPCA_Component7","sPCA_Component8","sPCA_Component9","sPCA_Component10","sPCA_Component11","sPCA_Component12","sPCA_Component13","sPCA_Component14","sPCA_Component15","sPCA_Component16","sPCA_Component17","sPCA_Component18","sPCA_Component19","sPCA_Component20","Disease_group"
"-4.93296388884864","-21.1173040324927","9.14949732541968","0.639925573602291","-11.0055025131654","1.05170914677394","5.03803625084492","2.40170840417176","-2.63926299432411","-1.50612403459017","0.463820520231185","-0.0803386236631496","-1.11354319324471","1.47245945711123","-0.0823131293241255","-2.83928343754211","0.754450665815778","0.762906581140948","0.286751979908536","-0.749286131882971","Healthy"
"3.70837879916259","3.46875936139641","1.08191728452229","-2.90816060644945","-3.5029638696006","-11.4857023204369","1.63092631776373","-2.17232078613437","2.77098664417616","-4.67695131901117","-2.72146390145353","1.46516530767304","5.09574457492204","2.01150889717852","-1.91332725587583","2.24672641909273","-3.64805793244484","-0.140602236518831","0.261323687868415","5.25408366070428","Healthy"
"6.45073395186564","-1.05284078452071","-5.14934562085808","-5.66469736528456","1.61314020142776","-2.75230066518429","0.0759290069453175","-0.885216619572568","-1.35804363514951","0.173491149502538","-2.67122215019555","3.23822489350606","3.74057864074821","1.35797434309535","-1.27629994641456","0.20611335471597","-0.791538736425117","3.02338204357978","0.638049306991192","-1.83063039275345","Healthy"
"2.13819517649774","13.5096888067831","-3.15530239439063","3.24936768270565","8.94113984275747","4.68743749075951","-0.701653066091733","-0.454485507163545","3.53787388982527","3.95637069402693","-1.18171621691388","-0.333536489866941","-1.66614731399029","2.43519533573633","-2.21134158987234","0.115258040537049","-4.10180631837185","-0.460800860176293","-1.72035670308826","1.86684866879983","Healthy"
"-5.70579664651914","-10.2538434099497","5.12866968430338","-0.158077948394756","-1.75406120895775","3.7398050101018","2.2945918389995","2.19466751161172","6.57952354888267","7.62505363465038","3.56304033517084","0.942348298826935","-0.790719416811791","0.77971132623021","1.53523655190492","0.240517036608152","0.420957388243494","0.757170375727445","-1.86161682084837","1.75439658782802","Healthy"
"-1.15303066792649","-1.52480747456223","0.103845024470929","7.07223685367873","7.26623364657115","-12.7225840620092","-1.73893939576329","2.05387037096369","5.98456587146346","-1.0031385692925","5.84101644407492","1.37983625024999","-2.04740747298147","-6.97581695512386","2.39779318891863","-1.53669860175249","-4.50212683241098","-2.53212830341438","-2.28702537364962","-2.28091746955075","Healthy"
"-3.90143344912839","3.92542474275512","2.94776870762254","-2.22778402108262","6.14843065482037","2.18378176546041","5.52258250347205","0.0613761368118623","-3.97636741412743","-3.34600498812196","0.943545929873484","-0.711541484691995","-0.587113793447619","-0.689635825908185","0.615818843735842","2.61421319433749","2.83372256088662","-1.16559581396512","-2.75223570997224","0.742690928449404","Healthy"
"-5.19090540192918","7.54004193259473","3.83772681777906","-0.33040250305977","-5.55688225317695","4.6031167930743","2.03696776417161","1.08674080126497","2.73321230425971","-1.23621826087887","2.29187411583372","1.09664629839599","-2.02683007181179","2.29577404441914","-0.655294263239047","-1.97816207319075","-1.28939385222211","-2.01211304723749","-1.84255897948206","-0.100424080268858","Healthy"
"-1.47076897939607","-1.77188456468488","4.08377963898847","-1.67482544609069","4.87342428978783","-6.89806000411451","-2.45248746637858","2.2991830873639","-0.847477653234171","1.9515857992716","-4.60414502173689","0.631725321687763","0.358071070321699","0.848564644413918","-3.38508895853637","-0.811021337335364","0.970342160655677","-0.162847630051346","-0.238781081110567","3.08272942602728","Healthy"
"-3.1870784711609","12.7675403307048","-5.24011935631145","-2.05824507817808","2.99004679595846","-2.95715619966844","4.65769309283408","0.22848177510548","5.83820821195078","1.93446869262899","2.39332094744582","-2.66521439702336","0.281684235126134","3.10342213310346","-0.339948661441239","-1.78765375442578","2.59634333256384","1.18999851907178","-2.55040825833569","-2.03794091419246","Healthy"
"5.4130049298491","2.45966687056739","0.15063049951403","0.0758298304660171","1.35219227167605","-4.1459665720385","-2.17095408073312","-4.84273403314509","-2.24979211090368","-0.238435536821692","0.283389173079996","1.59304610395426","0.014373418531038","2.07954331864301","0.896080733578099","0.628934201534819","0.809899915516709","1.42203151183956","-1.57091259775617","0.39738032103829","Healthy"
"6.77915137368727","2.57979936616955","4.95920357328598","0.0475243587558073","-1.89889315806166","5.95568563108171","-4.06467961939594","-4.71995576075041","2.27518262478441","-0.317747451121266","-7.22376925546354","1.30525782353388","-2.77816548126727","-0.954162000395513","-0.563218703684338","-0.391741338002897","0.0799718371452603","-0.883769506306396","2.70292978448056","1.94546922520906","Healthy"
"2.91413108017695","-6.87469469066001","2.7727277909251","-4.34315000543682","3.14797746466822","2.78627969641327","-4.0587374621506","-0.10489741276693","4.09195702464759","1.08779196098592","-1.3067281766683","-1.47085975743823","-1.72085991685589","-0.421449787464369","-3.46498855859394","0.0591488593539701","1.91970133823425","-0.0327428056249345","-2.42297005619612","1.4758302938624","Diseased"
"-0.90186901237068","4.28141134011712","-2.84667880144915","-6.97836524028796","-3.59111203690944","-3.55189995893406","1.76118010976043","0.677135890070337","2.01162123165606","6.64660968951042","1.0992490147727","0.0985700287270969","1.01023148066548","-1.22500087224417","-0.463267591409406","1.85506595675855","-2.3984691728111","4.98687687323685","-0.524827790430826","0.895974239698179","Healthy"
"2.78479888676121","-3.44620878565994","2.65086192467475","-3.55907539665413","0.117052496699641","-0.179925938449147","-4.73958311711875","-2.53442879171066","1.44248556964799","2.91797514580214","-0.370267954574464","1.58784266690838","4.78000030329621","1.0849217331931","-0.193076087858654","0.877226643493805","-2.86585021352871","-1.44170376000036","-2.15673136927377","-2.5433424154461","Diseased"
"-7.25063511329973","-12.429119969675","-17.6560535703242","-1.84857667449785","4.13162584847083","-0.125701965080781","-3.47550575759109","-1.36614831808299","4.83714620044359","2.79022439477895","-0.204862734975857","0.442084553738878","-2.50094503490085","-2.17173508494313","-0.967804742742893","-2.35170788845027","-4.66201651091717","-3.02048377380245","-5.21561214396593","2.93305374428991","Diseased"
"5.87229146994233","6.37440133542529","-2.0840798835147","-2.95014145360148","3.25942102217771","0.30993312878346","6.30829163902184","-6.76745235969476","4.29361046419472","0.581181284961539","0.473684793824656","3.31449724146939","0.539592536767349","-0.57399403782872","-6.31015239411745","0.346717982007929","-1.43900319944376","0.41555319139176","3.06834075860075","-1.17899262289338","Diseased"
"0.609738619933543","-9.38222837601459","3.7818954378296","-2.0564501552943","-1.39824599507154","5.09014381491849","-2.69590863539947","-5.56021504233392","0.793646123129385","2.20774359257276","0.531652834685583","-3.99192688355058","-0.210405589099471","1.99545925008834","-0.244132483656463","-1.46890166191385","1.12807998777163","1.17597251137485","-2.95772920944376","0.327196217511529","Healthy"
"8.95931462406643","-3.48795582907042","4.95323649233932","2.27379372652835","-0.201213358791336","-3.5350045707154","6.55650829638502","-5.86166268196199","-5.40093791262481","-0.732747950070895","4.33385559388701","-2.356548385388","-4.42613658611165","3.66302237874616","-1.16669017810321","-4.49083125034459","-4.1922835557928","2.55231258637135","-1.9336009047727","1.6531775201612","Healthy"
"-7.50518532656241","-0.702501490334713","-0.257581362183202","-7.06150146467225","-5.30537390965753","-6.57289921554042","7.1881686365847","-2.62580931928094","3.41539209407842","-0.596692387606607","5.59738871409513","-1.56557794419793","0.939019063802407","2.23031557734341","-0.270436220467676","1.21742139737671","-0.404649549106374","1.65044632038378","-1.80398554777323","-2.01889725139213","Healthy"
"0.382545430897381","2.39203981594804","-0.5085572419256","-8.79643962580587","0.0671563417705486","-7.66185297728565","-0.699934864549186","-2.016603431508","-0.108365777586042","-1.97856967058542","3.06386678717033","1.00032502667069","-1.07180030156899","3.92550004630891","-0.68990407377135","-1.65457583547249","1.38334364467225","4.10629422147839","1.65838305253938","-0.0330353007678684","Healthy"
"-13.0896059446623","-10.4347434266125","-14.5302736222599","1.95462501487775","-1.60690201216646","-3.18715117867673","-5.87371722627835","-6.28349191267615","-2.20591129630093","4.40691401477789","0.7540526031837","-2.23089177847562","1.62227378228249","0.845219371470572","-4.01962523723894","-2.47881084480947","0.00929371261692277","-3.6916067472111","-3.52055033150183","-0.682203975432577","Healthy"
"0.133213740253069","-1.47433956287283","5.41489246570849","-7.39959034372307","2.31917132175694","3.40111009210666","-2.01043728685991","-3.26532835549767","-1.67882609879862","2.86091412602458","1.15648635935957","-0.314784659705048","-0.694036017907232","-7.492001013341","-1.84947217028916","0.755676932359864","4.68416886741311","-3.34939204150183","-3.80235673455345","3.36641211695299","Diseased"
"-3.13671790389698","-0.579200357529485","0.235720408338553","-6.78208848112089","-1.12740568148092","-7.23546955983179","-0.23911945382547","-1.06328170033391","1.5308817752871","3.39456422703136","0.835845542003091","0.431391057860283","1.64833597164152","3.98394590802291","3.2954347610325","1.041734866995","0.884322844779636","-0.0968577666568317","-1.27031507023145","-3.40479905072361","Healthy"
"1.37190851108934","-6.37369061562484","0.179077747704389","1.2094981221896","3.17361998871945","0.139500913319214","1.25927002226217","2.06440175216254","12.2001282138183","-0.49568007098166","-2.50753204336405","-1.01774036074024","-1.62804733386204","-0.226791293436815","-3.24378658723856","-0.635455067053773","0.896084103096051","-3.19350305067113","1.27865983958832","-0.143497351291501","Diseased"
"-4.80676173650028","7.27440850077548","3.21943023045396","-1.86718224855986","3.60140069440367","-3.5501568171469","0.429944183226301","-5.62050988701845","0.016868047153421","4.81238960714831","2.83181034145891","-3.12075780456017","-1.80544653109656","0.199698900451206","-2.49987181385042","-2.36297035750485","-0.473901187129096","0.55889109578055","-1.55520138813386","-2.75016772547084","Healthy"
"8.81884014755712","-12.3559262598825","2.54449762673678","7.7302000308977","4.20518872326912","-3.32468281396447","-2.07266617399975","5.50071891807961","2.20636870107641","-1.37482886298334","-1.17213213484968","2.4002960253224","-1.22765875122822","0.745777886861949","-0.874909401056538","-0.115537324042749","-0.635444501624314","-0.676803190986502","2.05996164963322","1.24326032212406","Healthy"
"2.96171744720905","-5.26406928382022","2.14563465864555","3.0725274801137","1.3562609431134","-0.969533308525378","1.4974738880627","4.384645135151","5.41356307177467","-0.216561455514532","-1.53087579052905","-2.06568265064586","1.28619154377454","-0.361885690163647","1.21434958481239","1.15919138075564","-0.938185125593829","1.36138326952535","3.31659552824051","2.66275383815249","Healthy"
"-7.59721177915892","-8.3975027965555","7.23967997794324","-2.30621067346696","2.53253868782217","4.29423652464997","-1.72755442769287","-4.57990545440248","0.962571992784397","0.270487777491397","-3.08771344306693","-3.31906796164211","-0.659123614553448","0.388426845136509","-1.75952357414403","2.24888228478902","-1.39000761187459","2.3273510604738","-0.921163338827406","1.37702247533324","Healthy"
"0.297959025561054","-4.54510020982747","2.77371134687769","1.3344509478253","3.27627371327806","-1.17622188934998","-3.28033415917851","1.03686925655478","2.78313250737042","2.22424910649493","-3.72392739574097","-0.226367652604786","2.50160636014019","-2.21022633753609","-1.0460469365069","-0.957649857320835","-0.286293476732015","1.00906182664442","-0.863119173123506","-0.607514853097965","Healthy"
"-2.42039503962298","-1.90164213941829","2.39455997390227","-1.20791612470096","0.306819524174041","-5.63209993325278","-2.77647282038825","-1.88662497010606","-2.72195389721511","2.14341384891501","2.2554227273853","2.87500259495523","-0.874579745710361","-1.50936943307465","1.08010544765252","-0.639974871037908","2.35970103844698","-2.95341839503461","0.169088992190689","-1.13021083565162","Healthy"
"4.67997720152197","-5.20310779044974","-0.697687731978846","2.78125796743604","-10.7587677118894","-4.55082966123828","-5.89720503874601","1.98199365561725","1.51374964739415","-1.79996745736763","1.76138977078397","-1.42762249698537","-3.61185675376949","-0.449210084586714","5.11352181568292","0.000632486484071611","0.571627342035663","1.853714455967","1.18851206954925","4.58033235077699","Diseased"
"-11.0329491083063","-1.93863358016122","2.57775962062179","-5.69957707253484","5.38983404782012","0.717899509480455","-2.95894930042467","-1.48779500734157","0.379794802375592","2.0472767679068","0.830374915788928","0.628469938606396","-1.06462531946095","-8.39471471587559","-3.19284942490313","3.3905068111486","4.59442984125837","1.90112491277814","0.58428927695608","-0.449219194418064","Diseased"
"17.7217567589246","-6.86194789628733","2.24094933058837","-4.19601321319001","6.96113684475219","0.327935148052059","1.28555654202729","2.71429202549987","-2.31193292939698","0.664558411098196","-3.32083500647499","0.0676933265369912","-5.05183451807844","-0.800919758114776","-1.79180617826303","1.70751340323516","0.0746850592214689","-1.93933103871234","-1.60137099172561","-4.3489437584486","Diseased"
"-3.96241784082619","-15.7124158835448","-14.022987041193","6.91563856129544","-7.00524774679612","-3.48134057090022","10.5302702281226","0.11283761506486","-8.21676469515798","4.06082522666012","1.08158522528902","1.38183265315917","-5.12891644110694","1.75825261969661","-4.75256374252107","2.51664028094646","-3.04896077294757","-2.08558813144238","-0.502913250452513","0.740509034614076","Diseased"
"19.6956653243042","-0.383088232079104","1.18555989300215","6.10934682815357","-9.59771074012585","6.20161195820724","0.471411787750185","-0.855586818786751","2.66392455160186","-3.64842250920385","1.83712901502625","0.73594782880368","1.23511936111485","-7.44693355125527","-3.67604346221642","-2.73965442265911","0.778624869098926","1.64354499977975","-2.31461139201591","1.66592843240983","Diseased"
"-3.14197709255748","3.53373375903819","2.44210716316957","-1.86556587777105","0.184791551251359","4.57821829696085","-3.72227831958167","-1.08703792933009","-2.81502838898882","6.63728234928382","-4.03051035061976","2.5842090580107","-0.618118183252282","-3.29709635275608","-0.202060708693069","3.18809632897204","-1.57678949824305","4.93060176834496","0.598995084228953","-2.57463426838857","Diseased"
"2.36446911794667","18.9649314808299","-2.99896158660627","0.608719285022237","-4.41630572337952","-2.46409628203366","2.45092527473715","2.32385777012713","2.87018543888258","-0.467309932659","-0.69455749527137","-1.83356228515072","-2.92988699172542","0.450706539482374","-1.00177193424356","0.304997600664029","0.526723965699232","-0.968460381263111","0.313626053569867","1.40994759898094","Healthy"
"-4.36027749822575","13.7501319128049","0.131818412403185","-3.51622261327022","0.323334000676043","-3.2815607263459","3.8816965375152","-0.420530661360177","-1.37124369169238","-2.29940085202499","2.70097960272452","-2.59524267356862","-4.80058439463299","-1.90887706843951","-0.594472299436876","1.32965483238964","-1.12442161186027","-2.11542954608376","0.686217577513972","0.358391829123124","Healthy"
"0.116553320430214","-4.83347202366449","4.67802256011317","-3.97007004548827","-0.37416787188594","-0.485527301497735","1.42005135429099","-0.538162845444287","1.75851509435116","3.46692058546137","-1.05896716736374","-0.36238825538927","-2.45324738489245","4.33915747693104","0.916678122400368","2.37417337208756","1.92017845090575","-4.32528929226968","2.2685600262532","1.64431431678686","Healthy"
"7.25924582301671","4.01344339935829","4.38136900753981","3.90553247362677","-10.5201802614825","-7.28907264939533","-5.77260673391667","-1.14139358656063","-6.30630698359084","-2.47357099454275","2.2061915311215","-3.03055557584666","-1.80090686078911","-0.898703064151424","-2.34131332038248","-1.71115706807867","0.884268786202675","-0.186723222036142","-1.02331738213314","-2.71718653628411","Diseased"
"-8.30914370747809","7.49623533493983","-1.08296264227764","-5.80556425588952","-3.06714394645144","-4.98289337768576","-1.88461162107662","4.39835031147394","-0.13005420224252","-3.77283869938703","-9.24173631510392","-4.82149183897562","6.11385887798293","1.55795888081668","-1.12035366627609","-2.31823276399955","2.55488930285899","-1.01466711629782","0.679702068198136","-1.9624697780965","Healthy"
"-6.51749828405446","-0.001832941886822","5.1340445803485","1.07410817566434","-0.743344295946693","6.04480578326995","-0.766995738431184","0.863259080744762","0.234710304510324","-1.1893696461333","-1.02401154466273","-4.92343009517221","7.65949899438548","1.80344659293483","-3.81107665493567","-2.77779547705004","2.76465870440276","-1.0469022978969","-2.73063627037018","1.42771017412938","Healthy"
"4.61577527777796","8.60061682883398","-6.56132692914869","-2.16981798256874","0.5596411306631","-0.750368415000559","-4.05978975264066","3.67963863673803","-1.00555175227709","-6.05945118497905","0.528358374980976","0.785715369719329","1.43288922568735","1.71141472968397","-1.25933354965606","2.01141354928783","0.791481405285594","4.33693989640513","-2.56880297038943","1.97808827025036","Healthy"
"-2.75824047444452","-3.44077550695103","-1.74651454575539","-1.74724843930935","0.446544686437025","3.1442185933889","-7.07468322674626","-6.71079330351781","-6.92563648628013","-1.60857263775127","1.51453921064558","1.64579473385764","2.60654795511155","-5.096816768925","-0.539183823522711","1.43215090551381","-4.75379114946627","-1.22894791555607","0.338462339526758","-0.619849580452117","Healthy"
"1.94594415298405","3.59640131253889","0.617888022892626","0.0651423830413761","5.15531088258651","7.07958464051656","-4.61424417479273","1.66376339148402","-2.93908689666823","-2.47744868499711","-1.95187306090143","-0.644511929872806","0.907633496748901","-1.48324715658631","3.25071553318904","1.5210978663619","-1.9735110165186","0.303653124734814","-4.26947899249391","1.84748815891421","Diseased"
"-4.27780326180859","7.62763590945622","0.767258605221626","-3.04802288213537","-1.23519972189902","4.75146893409255","-3.33939933335915","-2.69193141975507","-5.14792814482567","-3.38947454106137","2.00594491735018","3.04313577187112","-2.87820573215469","-0.902700993399372","-1.34229307945118","2.5529400923277","0.31580026919202","-1.22649957286039","-2.35788464358394","-2.14490550410331","Healthy"
"4.93080270953439","-17.9145537327985","-5.92364717104701","-3.79156123778102","1.99864008957519","1.45569543973259","-0.00922116701534409","4.91411512616326","2.57122055934247","-4.72191914177515","-2.3249755811023","-3.18698061694486","-2.02902029645359","2.27282396640993","-6.4390899977214","1.32096611033254","3.62359987526734","1.40785365836343","-1.64962825709172","-5.14153985490925","Diseased"
"22.813630037967","-5.29158168837452","0.623247778962499","-2.50913783690948","3.12653731748987","2.11997136036839","0.0948455399527753","-2.85304503609917","-4.33739580722533","-2.22772292962676","-0.154171328239671","-2.61740454317124","1.76875807852475","-3.26851487080311","1.85863104799866","1.50777853321149","0.532700982317181","-1.92421259867854","-1.52382077009749","0.0959284760202445","Healthy"
"-4.95143276732287","-2.22516362093948","6.35268887466489","-7.9761727485591","-1.66248729461858","-6.34209586628988","6.01334094653874","0.57565439026407","-5.08152117507858","1.21091347593444","-8.42119648857555","6.0917572946552","-3.74402548875334","2.76657855237405","3.02237921374793","1.2830056994228","1.16265726702775","-4.32739268104688","-1.7125115161768","0.0759853101329886","Healthy"
"3.96469005590416","-0.995793493490795","3.71116905013796","2.11912150378924","4.49622805659406","3.01059032527192","-0.472954424761267","0.228584130160404","0.872293715767755","2.73321955578021","-3.84119724390072","-2.3500327229484","1.52912280592593","-1.01728959743347","5.98443409614701","-1.49369398657998","-0.413513976117724","-0.204495919736396","0.943259146869631","-1.27621750633115","Healthy"
"-9.09951452211546","6.55071931708898","1.27091944331789","0.557131835248504","-4.87200413915808","0.184097719194449","-1.14996532540363","2.75780324785221","2.53573867236329","-1.74869335958903","-2.34011744351177","-0.885821228847609","1.58866594366239","2.85821448584418","-1.35084822667355","2.94432246604752","-1.30334453958086","-1.56646557861461","-1.3735380105421","4.15744580826765","Diseased"
"2.72725142838806","6.0626365611265","0.784992913868312","1.23548542684444","0.0175576627341715","2.79053352134421","2.78139266964989","4.93528316001099","-1.11374482298188","0.912327830378681","-3.54302683929301","4.45861623524253","3.66740543224","0.628563799605313","2.44536107018968","2.41302953572767","1.09753705577212","-3.74490075744767","-1.97744152971204","0.240417303095174","Healthy"
"11.7216523278643","0.941148245054096","0.0426428921751784","2.97051667985197","-0.940019056935165","0.347234026757317","-2.20295355400496","0.469449730053436","5.11566763986763","4.12830915091146","1.99359605182316","0.95305699132466","2.57031097794285","-0.238344674131852","-0.822372905960046","-0.71260317267701","1.94218128470646","-1.35546499884527","-0.710923874813909","-3.94744691894473","Healthy"
"-2.07794687510124","-0.338967377398537","5.33770848299045","-3.5164770513545","1.71661946077793","-2.15186690247374","1.75849448234186","-6.24839852256444","-3.62456347219953","-3.52513189148616","-4.67679483817984","0.224246407876874","-1.32402924168618","-0.856663865744958","-2.07606167087779","3.22753644423072","-0.767727362787587","0.881101540015903","-0.958600352188708","2.3607089840043","Diseased"
"8.59572067767405","-1.48700232487807","1.03271522497592","0.00236477542275824","1.34685284888513","4.05023903942071","-1.61879570843269","-5.10448820970464","2.32969508007013","4.15657677036073","3.0319561930535","1.49283830716567","3.20782870109514","1.34428079982477","-2.12844777776217","1.59328311956827","-0.109447932599577","-3.2488092496923","2.85522652968768","1.86040979619455","Healthy"
